filename,width,height,class,xmin,ymin,xmax,ymax
endroadwork_video2_0067.jpg,1280,720,end_road_work,442,372,581,516
startroadwork_video1_0244.jpg,1280,720,start_road_work,327,418,452,533
startroadwork_video2_0120.jpg,1280,720,start_road_work,455,77,604,224
startroadwork_video2_0184.jpg,1280,720,start_road_work,362,177,549,320
invert_joao_0084.jpg,1280,720,invert,630,366,817,635
left_mario_0108.jpg,1280,720,left,720,343,993,514
startroadwork_video2_0154.jpg,1280,720,start_road_work,452,127,603,319
invert_joao_0024.jpg,1280,720,invert,290,323,459,632
invert_carlos_0037.jpg,1280,720,invert,598,380,745,671
startroadwork_video1_0158.jpg,1280,720,start_road_work,382,455,465,555
stop_joao_0047.jpg,1280,720,stop,201,343,482,696
more_speed_carlos_0228.jpg,1280,720,more_speed,882,330,1213,627
right_mario_0074.jpg,1280,720,right,2,292,324,550
startroadwork_video2_0062.jpg,1280,720,start_road_work,520,425,631,557
endroadwork_video1_0068.jpg,1280,720,end_road_work,309,426,441,583
left_joao_0152.jpg,1280,720,left,950,357,1201,545
more_speed_joao_0259.jpg,1280,720,more_speed,79,398,347,658
startroadwork_video2_0061.jpg,1280,720,start_road_work,515,421,628,546
endroadwork_video2_0002.jpg,1280,720,end_road_work,452,372,623,555
stop_carlos_0058.jpg,1280,720,stop,830,333,1204,720
endroadwork_video1_0094.jpg,1280,720,end_road_work,306,268,467,437
less_speed_carlos_0018.jpg,1280,720,less_speed,467,450,707,670
right_carlos_0086.jpg,1280,720,right,24,246,332,508
left_joao_0091.jpg,1280,720,left,931,337,1214,536
more_speed_joao_0063.jpg,1280,720,more_speed,188,397,445,662
more_speed_joao_0160.jpg,1280,720,more_speed,758,378,979,643
endroadwork_video2_0072.jpg,1280,720,end_road_work,467,369,598,536
stop_carlos_0011.jpg,1280,720,stop,455,19,849,682
more_speed_mario_0032.jpg,1280,720,more_speed,164,310,391,514
more_speed_carlos_0182.jpg,1280,720,more_speed,907,418,1245,669
endroadwork_video1_0128.jpg,1280,720,end_road_work,276,278,416,438
startroadwork_video2_0015.jpg,1280,720,start_road_work,432,532,578,675
startroadwork_video2_0098.jpg,1280,720,start_road_work,464,256,606,392
right_carlos_0137.jpg,1280,720,right,62,153,330,437
invert_mario_0037.jpg,1280,720,invert,281,299,487,611
less_speed_joao_0173.jpg,1280,720,less_speed,105,309,382,609
startroadwork_video2_0043.jpg,1280,720,start_road_work,484,419,612,556
startroadwork_video1_0309.jpg,1280,720,start_road_work,318,342,443,464
more_speed_carlos_0195.jpg,1280,720,more_speed,855,472,1179,720
more_speed_joao_0278.jpg,1280,720,more_speed,48,426,342,672
endroadwork_video1_0036.jpg,1280,720,end_road_work,340,522,537,680
more_speed_carlos_0035.jpg,1280,720,more_speed,475,317,745,643
right_carlos_0145.jpg,1280,720,right,1,263,299,508
less_speed_carlos_0099.jpg,1280,720,less_speed,936,373,1258,686
endroadwork_video2_0074.jpg,1280,720,end_road_work,464,366,575,520
more_speed_joao_0351.jpg,1280,720,more_speed,775,388,1044,641
right_carlos_0142.jpg,1280,720,right,1,308,253,528
stop_mario_0070.jpg,1280,720,stop,188,305,425,588
endroadwork_video1_0108.jpg,1280,720,end_road_work,367,231,556,430
endroadwork_video2_0081.jpg,1280,720,end_road_work wd,467,366,604,551
right_carlos_0143.jpg,1280,720,right,2,288,255,510
startroadwork_video1_0047.jpg,1280,720,start_road_work,375,562,474,668
startroadwork_video1_0209.jpg,1280,720,start_road_work,335,430,467,575
left_carlos_0055.jpg,1280,720,left,957,351,1194,561
invert_joao_0049.jpg,1280,720,invert,261,312,419,617
left_mario_0121.jpg,1280,720,left,714,329,972,538
forward_joao_0029.jpg,1280,720,forward,414,331,591,561
startroadwork_video2_0013.jpg,1280,720,start_road_work,439,541,591,685
left_joao_0193.jpg,1280,720,left,892,329,1153,534
less_speed_mario_0015.jpg,1280,720,less_speed,124,365,371,597
endroadwork_video1_0081.jpg,1280,720,end_road_work,237,343,409,539
endroadwork_video1_0037.jpg,1280,720,end_road_work,329,508,534,674
stop_carlos_0042.jpg,1280,720,stop,502,168,818,681
startroadwork_video2_0157.jpg,1280,720,start_road_work,429,151,611,284
endroadwork_video2_0071.jpg,1280,720,end_road_work,453,375,589,520
startroadwork_video2_0048.jpg,1280,720,start_road_work,501,423,618,546
endroadwork_video2_0073.jpg,1280,720,end_road_work,459,368,602,530
left_joao_0034.jpg,1280,720,left,930,348,1199,534
stop_joao_0028.jpg,1280,720,stop,121,292,407,625
more_speed_joao_0080.jpg,1280,720,more_speed,185,362,475,647
more_speed_joao_0271.jpg,1280,720,more_speed,5,377,366,659
startroadwork_video2_0185.jpg,1280,720,start_road_work,392,145,567,358
startroadwork_video2_0030.jpg,1280,720,start_road_work,427,428,576,580
endroadwork_video1_0109.jpg,1280,720,end_road_work,373,229,565,428
startroadwork_video2_0068.jpg,1280,720,start_road_work,508,418,676,574
startroadwork_video1_0305.jpg,1280,720,start_road_work,356,331,527,487
stop_joao_0054.jpg,1280,720,stop,194,326,467,690
invert_mario_0016.jpg,1280,720,invert,332,299,521,613
endroadwork_video1_0107.jpg,1280,720,end_road_work,354,233,550,436
startroadwork_video1_0154.jpg,1280,720,start_road_work,362,417,432,498
left_carlos_0097.jpg,1280,720,left,865,352,1119,527
startroadwork_video2_0086.jpg,1280,720,start_road_work,489,313,633,433
right_mario_0023.jpg,1280,720,right,167,379,475,583
more_speed_joao_0088.jpg,1280,720,more_speed,203,432,447,664
invert_mario_0063.jpg,1280,720,invert,699,272,881,566
left_carlos_0012.jpg,1280,720,left,847,232,1049,511
startroadwork_video1_0243.jpg,1280,720,start_road_work,325,410,451,530
more_speed_mario_0036.jpg,1280,720,more_speed,176,335,382,543
right_carlos_0148.jpg,1280,720,right,114,239,365,477
more_speed_carlos_0026.jpg,1280,720,more_speed,478,329,739,624
endroadwork_video1_0061.jpg,1280,720,end_road_work,317,433,451,573
endroadwork_video1_0074.jpg,1280,720,end_road_work,226,373,414,527
left_carlos_0017.jpg,1280,720,left,933,343,1176,562
right_mario_0082.jpg,1280,720,right,2,327,294,581
left_mario_0104.jpg,1280,720,left,731,374,973,532
startroadwork_video2_0119.jpg,1280,720,start_road_work,453,70,608,228
right_joao_0041.jpg,1280,720,right,203,349,434,591
left_carlos_0102.jpg,1280,720,left,857,348,1112,524
startroadwork_video1_0064.jpg,1280,720,start_road_work,362,487,445,578
endroadwork_video1_0034.jpg,1280,720,end_road_work,356,520,535,680
invert_mario_0060.jpg,1280,720,invert,684,265,894,568
startroadwork_video1_0101.jpg,1280,720,start_road_work,414,314,497,412
more_speed_carlos_0227.jpg,1280,720,more_speed,881,314,1221,607
more_speed_joao_0338.jpg,1280,720,more_speed,798,405,1027,617
more_speed_carlos_0030.jpg,1280,720,more_speed,484,368,747,625
left_mario_0036.jpg,1280,720,left,718,296,951,480
more_speed_joao_0079.jpg,1280,720,more_speed,163,342,474,654
startroadwork_video2_0067.jpg,1280,720,start_road_work,515,406,667,560
left_mario_0021.jpg,1280,720,left,581,342,766,558
startroadwork_video2_0026.jpg,1280,720,start_road_work,415,423,581,588
left_mario_0201.jpg,1280,720,left,733,322,994,489
invert_mario_0022.jpg,1280,720,invert,332,409,520,688
more_speed_joao_0069.jpg,1280,720,more_speed,191,423,431,666
left_joao_0137.jpg,1280,720,left,906,344,1152,557
forward_joao_0138.jpg,1280,720,forward,753,192,973,506
invert_carlos_0083.jpg,1280,720,invert,1047,340,1231,664
stop_joao_0056.jpg,1280,720,stop,190,348,469,668
startroadwork_video2_0111.jpg,1280,720,start_road_work,460,153,591,291
left_mario_0039.jpg,1280,720,left,721,293,978,483
endroadwork_video1_0095.jpg,1280,720,end_road_work,319,289,493,430
stop_joao_0041.jpg,1280,720,stop,185,345,470,720
startroadwork_video1_0082.jpg,1280,720,start_road_work,379,467,448,538
startroadwork_video1_0308.jpg,1280,720,start_road_work,347,335,469,465
stop_mario_0054.jpg,1280,720,stop,205,217,406,563
stop_mario_0022.jpg,1280,720,stop,259,201,455,520
left_joao_0041.jpg,1280,720,left,916,359,1200,562
stop_joao_0302.jpg,1280,720,stop,670,206,931,532
more_speed_joao_0252.jpg,1280,720,more_speed,80,364,346,605
invert_carlos_0061.jpg,1280,720,invert,878,400,1101,628
invert_joao_0013.jpg,1280,720,invert,196,310,367,665
startroadwork_video2_0050.jpg,1280,720,start_road_work,505,419,624,547
left_mario_0203.jpg,1280,720,left,726,330,992,498
stop_joao_0139.jpg,1280,720,stop,50,179,319,574
more_speed_joao_0283.jpg,1280,720,more_speed,78,416,335,656
left_carlos_0091.jpg,1280,720,left,791,260,1038,455
less_speed_carlos_0037.jpg,1280,720,less_speed,423,439,691,685
startroadwork_video1_0065.jpg,1280,720,start_road_work,353,493,439,575
left_mario_0182.jpg,1280,720,left,715,308,973,511
stop_carlos_0040.jpg,1280,720,stop,476,133,814,679
left_mario_0190.jpg,1280,720,left,735,299,988,482
startroadwork_video1_0144.jpg,1280,720,start_road_work,346,396,423,480
left_joao_0031.jpg,1280,720,left,914,345,1195,542
startroadwork_video1_0090.jpg,1280,720,start_road_work,387,362,447,445
less_speed_carlos_0071.jpg,1280,720,less_speed,821,379,1215,697
forward_joao_0117.jpg,1280,720,forward,382,321,592,691
endroadwork_video1_0080.jpg,1280,720,end_road_work,216,374,402,520
startroadwork_video2_0081.jpg,1280,720,start_road_work,533,394,658,522
more_speed_joao_0078.jpg,1280,720,more_speed,169,331,471,670
left_joao_0140.jpg,1280,720,left,921,292,1179,510
less_speed_carlos_0102.jpg,1280,720,less_speed,915,358,1217,676
forward_joao_0027.jpg,1280,720,forward,378,276,569,564
invert_joao_0028.jpg,1280,720,invert,268,403,433,714
startroadwork_video1_0140.jpg,1280,720,start_road_work,344,390,433,478
startroadwork_video1_0240.jpg,1280,720,start_road_work,335,398,456,549
less_speed_joao_0109.jpg,1280,720,less_speed,748,442,1007,683
startroadwork_video1_0313.jpg,1280,720,start_road_work,201,360,394,488
more_speed_carlos_0188.jpg,1280,720,more_speed,836,424,1190,695
more_speed_carlos_0064.jpg,1280,720,more_speed,445,453,733,682
stop_carlos_0080.jpg,1280,720,stop,847,336,1198,720
left_carlos_0046.jpg,1280,720,left,941,244,1115,507
forward_joao_0033.jpg,1280,720,forward,298,379,555,720
startroadwork_video1_0096.jpg,1280,720,start_road_work,407,321,484,407
stop_mario_0029.jpg,1280,720,stop,263,220,446,525
less_speed_mario_0070.jpg,1280,720,less_speed,603,411,778,593
stop_joao_0050.jpg,1280,720,stop,195,330,469,686
invert_carlos_0045.jpg,1280,720,invert,601,428,782,706
left_mario_0043.jpg,1280,720,left,726,311,971,486
right_mario_0073.jpg,1280,720,right,42,329,380,562
right_mario_0026.jpg,1280,720,right,162,378,488,571
less_speed_joao_0063.jpg,1280,720,less_speed,235,346,447,624
startroadwork_video1_0095.jpg,1280,720,start_road_work,392,313,482,405
invert_carlos_0024.jpg,1280,720,invert,613,387,787,682
right_mario_0109.jpg,1280,720,right,4,323,352,602
left_carlos_0022.jpg,1280,720,left,779,278,938,536
startroadwork_video2_0202.jpg,1280,720,start_road_work,365,222,542,386
endroadwork_video1_0071.jpg,1280,720,end_road_work,273,383,435,549
endroadwork_video1_0117.jpg,1280,720,end_road_work,342,268,499,424
endroadwork_video2_0028.jpg,1280,720,end_road_work,409,352,598,507
stop_joao_0126.jpg,1280,720,stop,72,249,337,592
less_speed_carlos_0081.jpg,1280,720,less_speed,837,484,1132,684
more_speed_joao_0104.jpg,1280,720,more_speed,222,476,488,720
right_mario_0050.jpg,1280,720,right,13,338,370,571
left_joao_0196.jpg,1280,720,left,922,328,1199,496
left_mario_0188.jpg,1280,720,left,727,300,984,477
stop_mario_0027.jpg,1280,720,stop,247,206,455,529
right_carlos_0031.jpg,1280,720,right,41,288,380,541
startroadwork_video1_0143.jpg,1280,720,start_road_work,347,396,432,489
more_speed_joao_0354.jpg,1280,720,more_speed,789,389,1028,615
startroadwork_video1_0147.jpg,1280,720,start_road_work,350,408,428,486
startroadwork_video1_0062.jpg,1280,720,start_road_work,359,497,452,588
right_mario_0075.jpg,1280,720,right,1,286,292,549
endroadwork_video2_0046.jpg,1280,720,end_road_work,404,349,592,524
invert_carlos_0017.jpg,1280,720,invert,613,341,824,643
stop_mario_0028.jpg,1280,720,stop,246,217,463,505
stop_joao_0087.jpg,1280,720,stop,54,207,344,604
endroadwork_video2_0014.jpg,1280,720,end_road_work,441,373,592,520
forward_joao_0108.jpg,1280,720,forward,307,221,527,555
invert_carlos_0020.jpg,1280,720,invert,502,368,747,677
less_speed_joao_0058.jpg,1280,720,less_speed,197,348,456,621
stop_joao_0033.jpg,1280,720,stop,124,310,421,624
left_mario_0126.jpg,1280,720,left,722,351,988,525
invert_mario_0086.jpg,1280,720,invert,730,388,949,718
startroadwork_video1_0111.jpg,1280,720,start_road_work,502,341,586,432
left_mario_0059.jpg,1280,720,left,687,328,926,490
less_speed_joao_0174.jpg,1280,720,less_speed,130,299,381,590
endroadwork_video1_0110.jpg,1280,720,end_road_work,375,228,547,434
more_speed_joao_0099.jpg,1280,720,more_speed,222,417,473,686
left_mario_0116.jpg,1280,720,left,713,331,985,535
startroadwork_video2_0135.jpg,1280,720,start_road_work,451,127,584,255
stop_joao_0024.jpg,1280,720,stop,124,271,408,635
left_mario_0202.jpg,1280,720,left,728,313,983,502
right_carlos_0023.jpg,1280,720,right,43,275,390,539
stop_joao_0297.jpg,1280,720,stop,664,199,940,554
startroadwork_video1_0303.jpg,1280,720,start_road_work,363,327,520,465
stop_joao_0295.jpg,1280,720,stop,666,186,922,545
right_mario_0027.jpg,1280,720,right,162,381,482,578
more_speed_carlos_0034.jpg,1280,720,more_speed,465,332,727,637
left_mario_0118.jpg,1280,720,left,717,341,987,526
less_speed_carlos_0011.jpg,1280,720,less_speed,407,430,700,669
right_joao_0025.jpg,1280,720,right,51,398,333,620
more_speed_mario_0033.jpg,1280,720,more_speed,193,328,387,501
right_joao_0021.jpg,1280,720,right,1,396,292,636
more_speed_mario_0026.jpg,1280,720,more_speed,184,284,390,514
startroadwork_video1_0326.jpg,1280,720,start_road_work,248,369,415,493
endroadwork_video1_0125.jpg,1280,720,end_road_work,292,268,451,448
startroadwork_video1_0255.jpg,1280,720,start_road_work,309,395,444,528
less_speed_mario_0050.jpg,1280,720,less_speed,636,363,835,511
left_mario_0048.jpg,1280,720,left,707,316,970,485
invert_mario_0061.jpg,1280,720,invert,710,259,906,567
startroadwork_video1_0333.jpg,1280,720,start_road_work,291,310,423,433
forward_joao_0135.jpg,1280,720,forward,805,304,1022,643
left_mario_0107.jpg,1280,720,left,753,349,959,499
stop_carlos_0034.jpg,1280,720,stop,510,367,822,720
less_speed_carlos_0075.jpg,1280,720,less_speed,827,412,1156,695
left_mario_0049.jpg,1280,720,left,711,305,950,496
left_carlos_0053.jpg,1280,720,left,964,351,1210,573
more_speed_joao_0174.jpg,1280,720,more_speed,719,364,1018,597
stop_mario_0069.jpg,1280,720,stop,207,264,423,585
stop_mario_0058.jpg,1280,720,stop,230,237,439,522
left_joao_0199.jpg,1280,720,left,922,312,1180,498
startroadwork_video1_0112.jpg,1280,720,start_road_work,511,337,596,445
startroadwork_video1_0145.jpg,1280,720,start_road_work,343,401,418,489
right_joao_0022.jpg,1280,720,right,2,396,282,614
left_mario_0255.jpg,1280,720,left,725,353,1007,603
startroadwork_video2_0116.jpg,1280,720,start_road_work,458,75,606,232
startroadwork_video1_0312.jpg,1280,720,start_road_work,220,365,405,493
less_speed_mario_0052.jpg,1280,720,less_speed,615,339,806,504
startroadwork_video2_0113.jpg,1280,720,start_road_work,448,122,605,254
startroadwork_video1_0063.jpg,1280,720,start_road_work,348,495,445,588
more_speed_joao_0341.jpg,1280,720,more_speed,793,398,1032,635
endroadwork_video1_0082.jpg,1280,720,end_road_work,214,367,399,515
endroadwork_video2_0078.jpg,1280,720,end_road_work wd,470,358,613,544
endroadwork_video2_0036.jpg,1280,720,end_road_work,407,359,597,518
left_mario_0195.jpg,1280,720,left,737,307,982,501
startroadwork_video2_0011.jpg,1280,720,start_road_work,443,535,578,666
less_speed_joao_0187.jpg,1280,720,less_speed,237,308,423,606
more_speed_carlos_0065.jpg,1280,720,more_speed,438,448,727,687
left_joao_0090.jpg,1280,720,left,919,343,1218,530
more_speed_mario_0053.jpg,1280,720,more_speed,172,366,392,536
startroadwork_video2_0200.jpg,1280,720,start_road_work,356,203,550,376
startroadwork_video2_0052.jpg,1280,720,start_road_work,507,420,631,562
endroadwork_video2_0076.jpg,1280,720,end_road_work,473,381,593,551
more_speed_joao_0334.jpg,1280,720,more_speed,806,377,1033,609
left_joao_0203.jpg,1280,720,left,927,331,1194,509
stop_mario_0025.jpg,1280,720,stop,244,205,454,514
less_speed_joao_0172.jpg,1280,720,less_speed,112,299,357,598
right_carlos_0141.jpg,1280,720,right,2,304,247,531
left_mario_0023.jpg,1280,720,left,602,322,847,533
less_speed_joao_0054.jpg,1280,720,less_speed,164,342,447,609
left_joao_0142.jpg,1280,720,left,934,319,1205,514
endroadwork_video1_0114.jpg,1280,720,end_road_work,367,249,528,430
endroadwork_video2_0057.jpg,1280,720,end_road_work,429,349,598,516
endroadwork_video2_0064.jpg,1280,720,end_road_work,423,357,597,536
less_speed_carlos_0015.jpg,1280,720,less_speed,468,441,726,679
less_speed_joao_0166.jpg,1280,720,less_speed,87,345,326,650
stop_mario_0030.jpg,1280,720,stop,256,253,442,561
startroadwork_video1_0314.jpg,1280,720,start_road_work,218,380,398,496
stop_joao_0086.jpg,1280,720,stop,64,212,342,604
left_joao_0087.jpg,1280,720,left,970,301,1258,491
startroadwork_video1_0153.jpg,1280,720,start_road_work,356,417,424,497
stop_mario_0016.jpg,1280,720,stop,270,184,470,497
left_mario_0022.jpg,1280,720,left,596,316,824,538
endroadwork_video2_0001.jpg,1280,720,end_road_work,431,359,637,559
endroadwork_video2_0008.jpg,1280,720,end_road_work,441,375,612,557
invert_carlos_0016.jpg,1280,720,invert,603,384,841,678
stop_mario_0015.jpg,1280,720,stop,267,189,473,497
startroadwork_video2_0143.jpg,1280,720,start_road_work,445,126,604,297
more_speed_joao_0100.jpg,1280,720,more_speed,230,443,469,662
invert_mario_0064.jpg,1280,720,invert,708,268,894,575
invert_mario_0033.jpg,1280,720,invert,299,365,556,704
left_mario_0257.jpg,1280,720,left,731,330,1005,530
forward_carlos_0171.jpg,1280,720,forward,466,297,679,628
left_carlos_0019.jpg,1280,720,left,901,315,1122,550
less_speed_joao_0179.jpg,1280,720,less_speed,197,299,396,576
startroadwork_video2_0001.jpg,1280,720,start_road_work,437,531,569,664
left_mario_0130.jpg,1280,720,left,708,408,942,571
stop_joao_0082.jpg,1280,720,stop,64,187,360,587
left_joao_0028.jpg,1280,720,left,899,339,1187,548
stop_carlos_0015.jpg,1280,720,stop,461,57,854,705
less_speed_mario_0037.jpg,1280,720,less_speed,168,415,386,607
more_speed_carlos_0025.jpg,1280,720,more_speed,473,358,747,624
right_mario_0058.jpg,1280,720,right,160,391,386,607
stop_carlos_0039.jpg,1280,720,stop,488,120,814,668
right_mario_0079.jpg,1280,720,right,2,322,316,570
more_speed_mario_0107.jpg,1280,720,more_speed,638,378,849,589
startroadwork_video2_0088.jpg,1280,720,start_road_work,476,286,607,407
stop_mario_0099.jpg,1280,720,stop,665,224,868,537
endroadwork_video1_0123.jpg,1280,720,end_road_work,297,262,443,413
right_carlos_0082.jpg,1280,720,right,2,309,275,544
startroadwork_video1_0069.jpg,1280,720,start_road_work,355,494,439,570
more_speed_joao_0177.jpg,1280,720,more_speed,726,370,1017,591
startroadwork_video1_0115.jpg,1280,720,start_road_work,554,352,635,454
startroadwork_video2_0042.jpg,1280,720,start_road_work,470,424,602,557
stop_joao_0250.jpg,1280,720,stop,712,229,946,543
endroadwork_video2_0080.jpg,1280,720,end_road_work wd,442,385,627,516
less_speed_joao_0188.jpg,1280,720,less_speed,228,306,432,603
more_speed_joao_0089.jpg,1280,720,more_speed,193,427,471,655
more_speed_joao_0253.jpg,1280,720,more_speed,82,374,356,615
startroadwork_video2_0161.jpg,1280,720,start_road_work,431,156,609,288
endroadwork_video2_0055.jpg,1280,720,end_road_work,433,349,605,531
less_speed_carlos_0074.jpg,1280,720,less_speed,826,421,1171,701
more_speed_carlos_0136.jpg,1280,720,more_speed,871,383,1235,668
endroadwork_video2_0023.jpg,1280,720,end_road_work,425,342,587,518
more_speed_carlos_0080.jpg,1280,720,more_speed,469,445,722,672
startroadwork_video1_0311.jpg,1280,720,start_road_work,248,370,419,478
more_speed_joao_0176.jpg,1280,720,more_speed,722,365,1028,620
left_carlos_0101.jpg,1280,720,left,852,343,1094,528
startroadwork_video2_0017.jpg,1280,720,start_road_work,422,515,580,648
less_speed_carlos_0039.jpg,1280,720,less_speed,436,471,707,687
endroadwork_video2_0037.jpg,1280,720,end_road_work,373,368,592,512
more_speed_joao_0269.jpg,1280,720,more_speed,7,373,386,641
more_speed_carlos_0171.jpg,1280,720,more_speed,1063,320,1280,621
startroadwork_video1_0301.jpg,1280,720,start_road_work,354,316,510,469
less_speed_joao_0118.jpg,1280,720,less_speed,735,418,946,674
left_joao_0139.jpg,1280,720,left,904,288,1192,509
more_speed_mario_0105.jpg,1280,720,more_speed,644,386,877,591
more_speed_joao_0251.jpg,1280,720,more_speed,84,376,363,608
endroadwork_video2_0030.jpg,1280,720,end_road_work,401,348,601,522
stop_joao_0089.jpg,1280,720,stop,80,249,364,589
less_speed_carlos_0080.jpg,1280,720,less_speed,801,473,1111,677
startroadwork_video1_0324.jpg,1280,720,start_road_work,251,360,412,487
stop_carlos_0067.jpg,1280,720,stop,844,347,1203,720
invert_mario_0018.jpg,1280,720,invert,358,289,537,620
left_joao_0157.jpg,1280,720,left,936,358,1174,560
startroadwork_video1_0332.jpg,1280,720,start_road_work,272,322,415,444
less_speed_joao_0306.jpg,1280,720,less_speed,69,392,272,674
more_speed_mario_0101.jpg,1280,720,more_speed,628,381,854,598
more_speed_joao_0098.jpg,1280,720,more_speed,223,426,466,653
right_joao_0072.jpg,1280,720,right,197,455,387,660
startroadwork_video1_0335.jpg,1280,720,start_road_work,316,293,427,414
more_speed_joao_0287.jpg,1280,720,more_speed,105,471,362,720
right_carlos_0190.jpg,1280,720,right,249,150,442,449
endroadwork_video2_0029.jpg,1280,720,end_road_work,415,352,594,515
invert_carlos_0084.jpg,1280,720,invert,1109,327,1279,668
more_speed_joao_0331.jpg,1280,720,more_speed,809,395,1074,641
more_speed_joao_0145.jpg,1280,720,more_speed,746,383,988,625
more_speed_joao_0345.jpg,1280,720,more_speed,782,400,1035,629
stop_mario_0060.jpg,1280,720,stop,219,223,429,541
stop_joao_0142.jpg,1280,720,stop,59,210,364,578
invert_mario_0039.jpg,1280,720,invert,265,478,465,720
stop_carlos_0066.jpg,1280,720,stop,862,98,1223,693
less_speed_carlos_0012.jpg,1280,720,less_speed,407,401,722,652
less_speed_joao_0119.jpg,1280,720,less_speed,740,419,949,667
startroadwork_video2_0148.jpg,1280,720,start_road_work,419,125,620,329
startroadwork_video2_0082.jpg,1280,720,start_road_work,516,386,648,502
left_joao_0206.jpg,1280,720,left,934,352,1205,522
less_speed_mario_0051.jpg,1280,720,less_speed,623,349,813,529
less_speed_joao_0305.jpg,1280,720,less_speed,59,373,279,667
stop_joao_0192.jpg,1280,720,stop,671,217,894,571
more_speed_mario_0027.jpg,1280,720,more_speed,173,269,382,517
startroadwork_video2_0110.jpg,1280,720,start_road_work,458,164,607,314
more_speed_joao_0086.jpg,1280,720,more_speed,195,411,467,670
more_speed_carlos_0138.jpg,1280,720,more_speed,912,373,1207,642
endroadwork_video2_0049.jpg,1280,720,end_road_work,412,358,581,512
more_speed_mario_0055.jpg,1280,720,more_speed,186,345,379,537
left_mario_0114.jpg,1280,720,left,726,356,978,529
less_speed_joao_0052.jpg,1280,720,less_speed,163,320,430,631
endroadwork_video1_0104.jpg,1280,720,end_road_work,343,254,527,428
startroadwork_video2_0033.jpg,1280,720,start_road_work,429,410,590,577
more_speed_joao_0065.jpg,1280,720,more_speed,200,421,427,660
more_speed_joao_0068.jpg,1280,720,more_speed,205,411,444,666
stop_mario_0068.jpg,1280,720,stop,209,249,425,570
stop_mario_0111.jpg,1280,720,stop,670,249,861,557
invert_joao_0052.jpg,1280,720,invert,243,360,393,650
right_mario_0080.jpg,1280,720,right,2,320,319,570
more_speed_mario_0025.jpg,1280,720,more_speed,181,288,386,516
more_speed_mario_0030.jpg,1280,720,more_speed,161,319,384,512
more_speed_joao_0281.jpg,1280,720,more_speed,78,428,346,683
left_mario_0185.jpg,1280,720,left,725,296,986,490
stop_carlos_0064.jpg,1280,720,stop,858,45,1238,677
invert_joao_0056.jpg,1280,720,invert,258,421,436,720
startroadwork_video1_0043.jpg,1280,720,start_road_work,370,562,464,664
startroadwork_video1_0316.jpg,1280,720,start_road_work,224,382,401,495
startroadwork_video2_0165.jpg,1280,720,start_road_work,438,147,602,289
right_joao_0045.jpg,1280,720,right,126,446,392,655
endroadwork_video2_0019.jpg,1280,720,end_road_work,422,361,589,532
startroadwork_video1_0328.jpg,1280,720,start_road_work,254,352,404,471
more_speed_mario_0104.jpg,1280,720,more_speed,609,368,851,601
invert_joao_0019.jpg,1280,720,invert,192,328,349,622
startroadwork_video1_0094.jpg,1280,720,start_road_work,396,328,469,399
stop_joao_0188.jpg,1280,720,stop,667,250,914,578
less_speed_joao_0175.jpg,1280,720,less_speed,145,310,367,578
startroadwork_video2_0195.jpg,1280,720,start_road_work,334,168,535,355
less_speed_carlos_0100.jpg,1280,720,less_speed,923,371,1237,687
more_speed_carlos_0076.jpg,1280,720,more_speed,443,396,725,677
stop_carlos_0008.jpg,1280,720,stop,525,288,896,720
left_joao_0084.jpg,1280,720,left,977,316,1266,485
less_speed_joao_0248.jpg,1280,720,less_speed,748,388,975,630
more_speed_carlos_0225.jpg,1280,720,more_speed,878,358,1213,639
startroadwork_video1_0216.jpg,1280,720,start_road_work,336,410,482,570
startroadwork_video2_0175.jpg,1280,720,start_road_work,447,138,586,306
left_joao_0205.jpg,1280,720,left,939,349,1212,524
left_mario_0122.jpg,1280,720,left,713,340,987,519
startroadwork_video1_0087.jpg,1280,720,start_road_work,371,396,452,487
invert_carlos_0042.jpg,1280,720,invert,646,375,815,660
more_speed_joao_0267.jpg,1280,720,more_speed,46,416,381,637
forward_joao_0107.jpg,1280,720,forward,288,273,517,606
left_mario_0196.jpg,1280,720,left,727,309,999,514
more_speed_carlos_0134.jpg,1280,720,more_speed,894,348,1230,670
invert_joao_0026.jpg,1280,720,invert,267,330,410,616
more_speed_carlos_0071.jpg,1280,720,more_speed,449,461,720,668
more_speed_carlos_0127.jpg,1280,720,more_speed,897,391,1231,661
left_carlos_0052.jpg,1280,720,left,949,363,1205,551
invert_joao_0025.jpg,1280,720,invert,262,322,423,608
left_joao_0151.jpg,1280,720,left,947,348,1209,568
stop_joao_0137.jpg,1280,720,stop,51,152,315,551
startroadwork_video1_0138.jpg,1280,720,start_road_work,362,383,433,471
less_speed_joao_0189.jpg,1280,720,less_speed,238,314,419,608
forward_joao_0110.jpg,1280,720,forward,385,237,545,448
startroadwork_video2_0203.jpg,1280,720,start_road_work,366,228,571,423
endroadwork_video1_0112.jpg,1280,720,end_road_work,391,251,562,438
forward_carlos_0186.jpg,1280,720,forward,465,341,660,631
right_carlos_0146.jpg,1280,720,right,2,254,319,499
startroadwork_video1_0053.jpg,1280,720,start_road_work,370,568,463,656
forward_joao_0137.jpg,1280,720,forward,792,232,992,563
more_speed_joao_0282.jpg,1280,720,more_speed,82,414,335,654
stop_mario_0134.jpg,1280,720,stop,712,218,891,523
more_speed_joao_0340.jpg,1280,720,more_speed,787,400,1017,619
